,year,age,cohort,sex,race,educ,realinc,gunlaw,grass,wtssall
53075,2010,60.0,1950.0,2,1,12.0,23310.0,1.0,,1.8525107367597402
53076,2010,67.0,1943.0,1,1,13.0,7122.5,,1.0,0.46312768418993505
53077,2010,67.0,1943.0,2,1,18.0,23310.0,1.0,,0.8420503348907908
53078,2010,19.0,1991.0,1,3,12.0,,1.0,2.0,0.9262553683798701
53079,2010,56.0,1954.0,1,3,11.0,8417.5,,2.0,0.9262553683798701
53080,2010,41.0,1969.0,2,1,17.0,119606.06532000001,1.0,1.0,0.9262553683798701
53081,2010,54.0,1956.0,1,1,12.0,23310.0,,1.0,0.8420503348907908
53082,2010,46.0,1964.0,1,1,14.0,14245.0,1.0,,0.9262553683798701
53083,2010,55.0,1955.0,2,1,12.0,28490.0,2.0,1.0,0.9262553683798701
53084,2010,46.0,1964.0,2,1,12.0,42735.0,,2.0,1.68410066978158
53085,2010,28.0,1982.0,2,2,18.0,23310.0,1.0,2.0,0.46312768418993505
53086,2010,59.0,1951.0,1,1,13.0,119606.06532000001,,1.0,3.36820133956316
53087,2010,65.0,1945.0,2,1,12.0,7122.5,1.0,2.0,0.46312768418993505
53088,2010,29.0,1981.0,2,3,16.0,8417.5,,1.0,0.8420503348907908
53089,2010,24.0,1986.0,1,2,14.0,119606.06532000001,1.0,1.0,4.21025167445395
53090,2010,54.0,1956.0,2,2,12.0,28490.0,,2.0,1.68410066978158
53091,2010,37.0,1973.0,2,1,15.0,28490.0,2.0,,0.46312768418993505
53092,2010,56.0,1954.0,1,2,14.0,9712.5,1.0,1.0,1.3893830525698
53093,2010,48.0,1962.0,2,2,10.0,8417.5,1.0,,1.3893830525698
53094,2010,41.0,1969.0,2,2,14.0,1813.0,,2.0,0.9262553683798701
53095,2010,48.0,1962.0,1,1,16.0,119606.06532000001,2.0,,0.9262553683798701
53096,2010,60.0,1950.0,2,1,12.0,23310.0,1.0,,1.8525107367597402
53097,2010,54.0,1956.0,2,1,13.0,19425.0,,1.0,0.9262553683798701
53098,2010,21.0,1989.0,1,3,13.0,23310.0,1.0,,2.3156384209496697
53099,2010,46.0,1964.0,2,1,14.0,23310.0,1.0,,0.9262553683798701
53100,2010,43.0,1967.0,1,1,18.0,,,1.0,0.9262553683798701
53101,2010,73.0,1937.0,1,1,6.0,19425.0,1.0,,2.7787661051396095
53102,2010,54.0,1956.0,2,1,13.0,,2.0,1.0,1.68410066978158
53103,2010,54.0,1956.0,2,1,14.0,34965.0,2.0,2.0,0.9262553683798701
53104,2010,31.0,1979.0,2,2,16.0,16835.0,,1.0,4.21025167445395
53105,2010,46.0,1964.0,2,1,13.0,42735.0,2.0,,1.3893830525698
53106,2010,43.0,1967.0,2,1,15.0,23310.0,,,0.9262553683798701
53107,2010,29.0,1981.0,2,2,11.0,2331.0,1.0,2.0,0.46312768418993505
53108,2010,53.0,1957.0,1,1,12.0,,,1.0,0.9262553683798701
53109,2010,54.0,1956.0,2,2,12.0,259.0,1.0,,0.46312768418993505
53110,2010,58.0,1952.0,2,1,18.0,119606.06532000001,1.0,,1.3893830525698
53111,2010,47.0,1963.0,1,1,16.0,34965.0,1.0,1.0,0.9262553683798701
53112,2010,19.0,1991.0,1,1,8.0,14245.0,,2.0,1.3893830525698
53113,2010,45.0,1965.0,2,1,16.0,119606.06532000001,,1.0,1.68410066978158
53114,2010,62.0,1948.0,1,1,18.0,34965.0,,1.0,0.9262553683798701
53115,2010,51.0,1959.0,1,3,12.0,34965.0,1.0,2.0,0.9262553683798701
53116,2010,28.0,1982.0,2,1,12.0,28490.0,2.0,,0.9262553683798701
53117,2010,44.0,1966.0,2,1,12.0,72520.0,1.0,,2.52615100467237
53118,2010,60.0,1950.0,2,1,13.0,5827.5,1.0,,0.46312768418993505
53119,2010,72.0,1938.0,2,1,12.0,19425.0,1.0,1.0,2.52615100467237
53120,2010,41.0,1969.0,1,1,13.0,,2.0,,0.8420503348907908
53121,2010,58.0,1952.0,1,1,17.0,28490.0,1.0,1.0,0.9262553683798701
53122,2010,25.0,1985.0,2,2,13.0,8417.5,,,0.46312768418993505
53123,2010,82.0,1928.0,2,1,9.0,,,2.0,0.8420503348907908
53124,2010,54.0,1956.0,2,2,12.0,28490.0,,2.0,1.68410066978158
53125,2010,28.0,1982.0,2,1,14.0,51800.0,2.0,2.0,0.9262553683798701
53126,2010,62.0,1948.0,1,1,16.0,8417.5,,1.0,0.46312768418993505
53127,2010,31.0,1979.0,1,1,2.0,8417.5,1.0,1.0,0.9262553683798701
53128,2010,20.0,1990.0,2,2,12.0,259.0,,1.0,0.46312768418993505
53129,2010,32.0,1978.0,2,1,10.0,12302.5,,2.0,0.9262553683798701
53130,2010,38.0,1972.0,2,2,16.0,19425.0,1.0,,0.8420503348907908
53131,2010,67.0,1943.0,1,1,15.0,23310.0,,2.0,0.9262553683798701
53132,2010,84.0,1926.0,2,1,9.0,,,2.0,0.46312768418993505
53133,2010,55.0,1955.0,1,1,10.0,51800.0,,1.0,0.9262553683798701
53134,2010,32.0,1978.0,2,1,16.0,19425.0,1.0,,0.9262553683798701
53135,2010,51.0,1959.0,2,1,12.0,28490.0,,2.0,2.7787661051396095
53136,2010,46.0,1964.0,2,1,16.0,72520.0,1.0,2.0,0.9262553683798701
53137,2010,35.0,1975.0,1,1,9.0,5827.5,1.0,,1.3893830525698
53138,2010,48.0,1962.0,2,1,12.0,34965.0,1.0,,1.3893830525698
53139,2010,24.0,1986.0,1,1,14.0,,,,4.21025167445395
53140,2010,89.0,1921.0,2,1,14.0,,,2.0,0.46312768418993505
53141,2010,18.0,1992.0,2,1,11.0,,,2.0,1.3893830525698
53142,2010,21.0,1989.0,2,1,10.0,5827.5,1.0,2.0,0.9262553683798701
53143,2010,46.0,1964.0,2,1,12.0,12302.5,1.0,1.0,1.3893830525698
53144,2010,41.0,1969.0,1,1,12.0,12302.5,1.0,,0.9262553683798701
53145,2010,60.0,1950.0,2,1,14.0,23310.0,,,0.9262553683798701
53146,2010,35.0,1975.0,1,1,16.0,28490.0,1.0,1.0,0.9262553683798701
53147,2010,83.0,1927.0,2,1,13.0,34965.0,,1.0,0.46312768418993505
53148,2010,30.0,1980.0,1,1,14.0,19425.0,,1.0,0.46312768418993505
53149,2010,36.0,1974.0,2,2,12.0,1036.0,1.0,1.0,0.46312768418993505
53150,2010,59.0,1951.0,2,2,13.0,,,1.0,0.9262553683798701
53151,2010,23.0,1987.0,2,1,13.0,,1.0,,1.68410066978158
53152,2010,72.0,1938.0,1,1,4.0,51800.0,,2.0,0.9262553683798701
53153,2010,57.0,1953.0,1,1,14.0,34965.0,1.0,1.0,1.68410066978158
53154,2010,35.0,1975.0,2,3,,16835.0,,1.0,1.3893830525698
53155,2010,81.0,1929.0,2,1,12.0,,,2.0,0.46312768418993505
53156,2010,26.0,1984.0,2,1,12.0,8417.5,1.0,,1.3893830525698
53157,2010,33.0,1977.0,1,3,18.0,34965.0,,1.0,1.68410066978158
53158,2010,52.0,1958.0,1,1,13.0,62160.0,1.0,1.0,3.36820133956316
53159,2010,52.0,1958.0,1,1,9.0,23310.0,2.0,1.0,1.3893830525698
53160,2010,65.0,1945.0,1,1,18.0,119606.06532000001,,,1.68410066978158
53161,2010,55.0,1955.0,1,1,12.0,4662.0,1.0,2.0,2.52615100467237
53162,2010,39.0,1971.0,1,1,16.0,119606.06532000001,,1.0,0.9262553683798701
53163,2010,48.0,1962.0,2,1,9.0,7122.5,1.0,1.0,1.3893830525698
53164,2010,31.0,1979.0,2,3,14.0,119606.06532000001,1.0,,2.52615100467237
53165,2010,33.0,1977.0,2,2,14.0,11007.5,1.0,,0.46312768418993505
53166,2010,38.0,1972.0,2,2,14.0,34965.0,1.0,,1.68410066978158
53167,2010,21.0,1989.0,2,3,13.0,34965.0,1.0,1.0,2.3156384209496697
53168,2010,76.0,1934.0,1,1,16.0,119606.06532000001,1.0,,0.9262553683798701
53169,2010,67.0,1943.0,1,1,14.0,34965.0,2.0,,0.9262553683798701
53170,2010,48.0,1962.0,2,1,14.0,62160.0,2.0,,3.36820133956316
53171,2010,35.0,1975.0,2,1,14.0,34965.0,,1.0,0.9262553683798701
53172,2010,49.0,1961.0,1,1,14.0,72520.0,1.0,,1.68410066978158
53173,2010,63.0,1947.0,1,1,14.0,11007.5,,1.0,0.8420503348907908
53174,2010,31.0,1979.0,1,3,11.0,1036.0,1.0,,2.3156384209496697
53175,2010,23.0,1987.0,2,1,16.0,12302.5,1.0,,0.8420503348907908
53176,2010,62.0,1948.0,2,1,16.0,19425.0,1.0,2.0,1.8525107367597402
53177,2010,89.0,1921.0,1,1,9.0,14245.0,2.0,2.0,0.9262553683798701
53178,2010,54.0,1956.0,1,1,20.0,119606.06532000001,,2.0,0.46312768418993505
53179,2010,62.0,1948.0,1,1,13.0,,,2.0,1.68410066978158
53180,2010,30.0,1980.0,1,3,13.0,42735.0,1.0,,0.9262553683798701
53181,2010,29.0,1981.0,2,2,13.0,11007.5,1.0,,1.68410066978158
53182,2010,46.0,1964.0,2,1,13.0,42735.0,2.0,,1.3893830525698
53183,2010,44.0,1966.0,1,2,16.0,23310.0,1.0,,0.9262553683798701
53184,2010,53.0,1957.0,1,2,12.0,28490.0,1.0,1.0,3.36820133956316
53185,2010,76.0,1934.0,1,1,16.0,34965.0,1.0,,0.9262553683798701
53186,2010,45.0,1965.0,2,1,13.0,42735.0,1.0,2.0,0.9262553683798701
53187,2010,39.0,1971.0,2,2,16.0,72520.0,1.0,,1.8525107367597402
53188,2010,54.0,1956.0,2,2,12.0,259.0,1.0,,0.46312768418993505
53189,2010,33.0,1977.0,1,3,12.0,42735.0,1.0,1.0,0.9262553683798701
53190,2010,38.0,1972.0,1,1,13.0,28490.0,1.0,2.0,0.9262553683798701
53191,2010,84.0,1926.0,1,1,8.0,16835.0,,2.0,0.46312768418993505
53192,2010,57.0,1953.0,1,1,15.0,72520.0,1.0,,0.46312768418993505
53193,2010,73.0,1937.0,2,1,12.0,16835.0,1.0,,0.9262553683798701
53194,2010,54.0,1956.0,2,2,13.0,23310.0,1.0,,0.9262553683798701
53195,2010,23.0,1987.0,1,1,14.0,12302.5,,2.0,1.3893830525698
53196,2010,19.0,1991.0,2,1,12.0,,,2.0,1.3893830525698
53197,2010,34.0,1976.0,2,1,13.0,34965.0,2.0,1.0,2.80683444963597
53198,2010,30.0,1980.0,1,1,15.0,23310.0,1.0,,1.68410066978158
53199,2010,68.0,1942.0,1,1,20.0,119606.06532000001,1.0,,0.9262553683798701
53200,2010,65.0,1945.0,1,1,12.0,,,2.0,1.68410066978158
53201,2010,54.0,1956.0,1,1,12.0,42735.0,,2.0,0.9262553683798701
53202,2010,26.0,1984.0,2,2,12.0,4662.0,1.0,2.0,0.9262553683798701
53203,2010,63.0,1947.0,1,1,19.0,119606.06532000001,,1.0,0.9262553683798701
53204,2010,48.0,1962.0,2,2,12.0,19425.0,1.0,,0.8420503348907908
53205,2010,49.0,1961.0,1,3,12.0,8417.5,1.0,2.0,0.46312768418993505
53206,2010,75.0,1935.0,1,3,16.0,34965.0,,1.0,0.9262553683798701
53207,2010,48.0,1962.0,2,1,17.0,72520.0,1.0,,0.46312768418993505
53208,2010,21.0,1989.0,1,1,15.0,1036.0,,1.0,1.8525107367597402
53209,2010,52.0,1958.0,1,3,15.0,16835.0,1.0,,0.46312768418993505
53210,2010,20.0,1990.0,2,1,13.0,,,2.0,1.8525107367597402
53211,2010,41.0,1969.0,2,1,16.0,,,1.0,0.9262553683798701
53212,2010,68.0,1942.0,2,1,14.0,23310.0,,1.0,0.8420503348907908
53213,2010,43.0,1967.0,2,1,16.0,,,1.0,1.68410066978158
53214,2010,41.0,1969.0,1,1,12.0,12302.5,1.0,,0.9262553683798701
53215,2010,21.0,1989.0,1,2,14.0,5827.5,2.0,1.0,1.68410066978158
53216,2010,53.0,1957.0,2,1,15.0,8417.5,1.0,1.0,0.46312768418993505
53217,2010,44.0,1966.0,2,1,12.0,72520.0,1.0,,2.52615100467237
53218,2010,55.0,1955.0,1,3,16.0,42735.0,1.0,2.0,0.9262553683798701
53219,2010,57.0,1953.0,1,1,16.0,42735.0,2.0,,0.9262553683798701
53220,2010,23.0,1987.0,2,1,17.0,,,2.0,1.3893830525698
53221,2010,60.0,1950.0,1,1,15.0,62160.0,,1.0,0.9262553683798701
53222,2010,30.0,1980.0,2,1,15.0,34965.0,,2.0,1.8525107367597402
53223,2010,24.0,1986.0,2,2,11.0,12302.5,,1.0,0.9262553683798701
53224,2010,39.0,1971.0,1,1,12.0,19425.0,1.0,,1.3893830525698
53225,2010,53.0,1957.0,1,2,12.0,28490.0,1.0,1.0,3.36820133956316
53226,2010,35.0,1975.0,2,2,20.0,51800.0,1.0,,1.68410066978158
53227,2010,51.0,1959.0,2,2,8.0,2849.0,,,0.46312768418993505
53228,2010,47.0,1963.0,1,2,12.0,4662.0,,1.0,0.46312768418993505
53229,2010,53.0,1957.0,2,1,14.0,12302.5,2.0,,0.46312768418993505
53230,2010,85.0,1925.0,2,1,12.0,,1.0,,0.8420503348907908
53231,2010,32.0,1978.0,1,1,14.0,23310.0,,2.0,0.8420503348907908
53232,2010,83.0,1927.0,1,1,16.0,28490.0,1.0,,0.9262553683798701
53233,2010,71.0,1939.0,1,1,12.0,12302.5,1.0,1.0,1.3893830525698
53234,2010,28.0,1982.0,2,1,15.0,23310.0,2.0,2.0,0.46312768418993505
53235,2010,71.0,1939.0,1,1,12.0,19425.0,,2.0,1.8525107367597402
53236,2010,25.0,1985.0,2,3,14.0,5827.5,1.0,,0.9262553683798701
53237,2010,56.0,1954.0,2,1,7.0,,,2.0,0.46312768418993505
53238,2010,37.0,1973.0,1,2,11.0,34965.0,1.0,1.0,1.3893830525698
53239,2010,56.0,1954.0,2,1,12.0,42735.0,1.0,1.0,1.68410066978158
53240,2010,47.0,1963.0,1,2,11.0,5827.5,1.0,,1.3893830525698
53241,2010,48.0,1962.0,1,1,18.0,119606.06532000001,1.0,,1.8525107367597402
53242,2010,26.0,1984.0,1,1,9.0,14245.0,1.0,1.0,2.3156384209496697
53243,2010,75.0,1935.0,2,1,12.0,19425.0,,,0.9262553683798701
53244,2010,51.0,1959.0,1,1,15.0,62160.0,,1.0,0.9262553683798701
53245,2010,75.0,1935.0,1,3,16.0,34965.0,,1.0,0.9262553683798701
53246,2010,76.0,1934.0,2,1,12.0,28490.0,1.0,2.0,0.9262553683798701
53247,2010,67.0,1943.0,1,1,16.0,,1.0,,0.9262553683798701
53248,2010,23.0,1987.0,2,1,12.0,23310.0,2.0,1.0,1.68410066978158
53249,2010,79.0,1931.0,2,1,14.0,23310.0,,,1.68410066978158
53250,2010,58.0,1952.0,2,1,12.0,12302.5,,,0.9262553683798701
53251,2010,31.0,1979.0,1,1,13.0,23310.0,1.0,,0.9262553683798701
53252,2010,41.0,1969.0,2,1,16.0,51800.0,,1.0,0.46312768418993505
53253,2010,38.0,1972.0,2,2,14.0,14245.0,1.0,,0.8420503348907908
53254,2010,31.0,1979.0,1,1,12.0,23310.0,1.0,,1.68410066978158
53255,2010,71.0,1939.0,1,1,16.0,42735.0,1.0,2.0,0.46312768418993505
53256,2010,25.0,1985.0,2,1,14.0,16835.0,,2.0,0.9262553683798701
53257,2010,80.0,1930.0,1,1,15.0,23310.0,2.0,2.0,0.9262553683798701
53258,2010,28.0,1982.0,1,1,9.0,259.0,,2.0,2.3156384209496697
53259,2010,29.0,1981.0,2,1,16.0,62160.0,2.0,2.0,0.9262553683798701
53260,2010,30.0,1980.0,2,1,17.0,16835.0,1.0,2.0,0.9262553683798701
53261,2010,62.0,1948.0,1,2,13.0,,1.0,,1.3893830525698
53262,2010,47.0,1963.0,1,1,12.0,72520.0,2.0,1.0,0.9262553683798701
53263,2010,56.0,1954.0,2,1,12.0,34965.0,,1.0,1.68410066978158
53264,2010,25.0,1985.0,1,1,16.0,34965.0,2.0,,0.46312768418993505
53265,2010,58.0,1952.0,1,1,13.0,14245.0,2.0,,1.68410066978158
53266,2010,52.0,1958.0,1,1,12.0,3885.0,,1.0,1.68410066978158
53267,2010,56.0,1954.0,2,1,15.0,34965.0,2.0,1.0,2.52615100467237
53268,2010,43.0,1967.0,1,1,16.0,51800.0,2.0,2.0,2.52615100467237
53269,2010,21.0,1989.0,2,3,15.0,,2.0,,0.8420503348907908
53270,2010,54.0,1956.0,1,1,12.0,23310.0,,1.0,0.8420503348907908
53271,2010,23.0,1987.0,2,1,12.0,8417.5,1.0,2.0,1.8525107367597402
53272,2010,58.0,1952.0,2,1,13.0,19425.0,1.0,1.0,1.68410066978158
53273,2010,58.0,1952.0,1,1,18.0,34965.0,1.0,2.0,1.68410066978158
53274,2010,46.0,1964.0,1,1,12.0,119606.06532000001,1.0,1.0,1.68410066978158
53275,2010,61.0,1949.0,1,1,16.0,9712.5,,1.0,0.9262553683798701
53276,2010,34.0,1976.0,2,1,13.0,34965.0,2.0,1.0,2.80683444963597
53277,2010,37.0,1973.0,2,1,14.0,4662.0,,2.0,0.9262553683798701
53278,2010,67.0,1943.0,2,1,11.0,19425.0,,1.0,0.9262553683798701
53279,2010,59.0,1951.0,1,2,18.0,119606.06532000001,1.0,2.0,0.9262553683798701
53280,2010,18.0,1992.0,1,2,11.0,,,1.0,1.8525107367597402
53281,2010,50.0,1960.0,1,1,16.0,62160.0,2.0,,1.68410066978158
53282,2010,19.0,1991.0,2,3,11.0,,1.0,2.0,1.8525107367597402
53283,2010,50.0,1960.0,2,1,14.0,28490.0,1.0,,1.68410066978158
53284,2010,70.0,1940.0,2,3,2.0,8417.5,,2.0,0.9262553683798701
53285,2010,65.0,1945.0,2,1,13.0,34965.0,1.0,,0.9262553683798701
53286,2010,38.0,1972.0,2,2,14.0,34965.0,1.0,,1.68410066978158
53287,2010,32.0,1978.0,2,1,9.0,,1.0,,1.8525107367597402
53288,2010,31.0,1979.0,1,1,16.0,,1.0,1.0,1.68410066978158
53289,2010,30.0,1980.0,1,2,13.0,4662.0,1.0,,1.68410066978158
53290,2010,74.0,1936.0,1,1,11.0,19425.0,,2.0,0.9262553683798701
53291,2010,43.0,1967.0,2,1,14.0,23310.0,1.0,2.0,1.3893830525698
53292,2010,21.0,1989.0,2,2,13.0,259.0,,2.0,0.46312768418993505
53293,2010,22.0,1988.0,1,1,15.0,62160.0,,1.0,1.8525107367597402
53294,2010,29.0,1981.0,2,2,12.0,1813.0,1.0,,0.46312768418993505
53295,2010,68.0,1942.0,2,1,12.0,23310.0,1.0,,1.3893830525698
53296,2010,28.0,1982.0,1,2,12.0,8417.5,,2.0,1.68410066978158
53297,2010,23.0,1987.0,2,1,12.0,1036.0,1.0,,0.9262553683798701
53298,2010,41.0,1969.0,1,2,13.0,62160.0,,2.0,0.9262553683798701
53299,2010,39.0,1971.0,2,2,16.0,72520.0,1.0,,1.8525107367597402
53300,2010,21.0,1989.0,1,3,13.0,23310.0,1.0,,2.3156384209496697
53301,2010,28.0,1982.0,1,1,16.0,28490.0,,2.0,1.68410066978158
53302,2010,41.0,1969.0,1,1,17.0,34965.0,1.0,,0.9262553683798701
53303,2010,53.0,1957.0,1,1,16.0,119606.06532000001,2.0,2.0,1.3893830525698
53304,2010,23.0,1987.0,2,1,16.0,12302.5,1.0,,0.8420503348907908
53305,2010,66.0,1944.0,2,1,16.0,,2.0,,0.9262553683798701
53306,2010,43.0,1967.0,1,1,6.0,5827.5,2.0,2.0,0.9262553683798701
53307,2010,43.0,1967.0,2,1,16.0,,,1.0,1.68410066978158
53308,2010,47.0,1963.0,1,2,11.0,5827.5,1.0,,1.3893830525698
53309,2010,55.0,1955.0,1,3,16.0,42735.0,1.0,2.0,0.9262553683798701
53310,2010,19.0,1991.0,1,1,13.0,3367.0,2.0,1.0,1.3893830525698
53311,2010,34.0,1976.0,1,1,10.0,7122.5,2.0,,1.68410066978158
53312,2010,56.0,1954.0,2,3,16.0,23310.0,,2.0,0.46312768418993505
53313,2010,49.0,1961.0,1,1,12.0,34965.0,2.0,1.0,0.46312768418993505
53314,2010,75.0,1935.0,1,2,11.0,4662.0,1.0,2.0,1.68410066978158
53315,2010,68.0,1942.0,1,1,13.0,28490.0,,2.0,1.68410066978158
53316,2010,38.0,1972.0,2,1,8.0,34965.0,,1.0,0.9262553683798701
53317,2010,30.0,1980.0,2,1,15.0,34965.0,,2.0,1.8525107367597402
53318,2010,42.0,1968.0,1,1,14.0,51800.0,,1.0,0.46312768418993505
53319,2010,38.0,1972.0,2,1,16.0,28490.0,1.0,2.0,0.46312768418993505
53320,2010,20.0,1990.0,2,1,13.0,23310.0,,,1.3893830525698
53321,2010,88.0,1922.0,1,1,12.0,,,,0.8420503348907908
53322,2010,70.0,1940.0,2,1,12.0,28490.0,1.0,,3.36820133956316
53323,2010,42.0,1968.0,1,1,13.0,28490.0,2.0,1.0,0.9262553683798701
53324,2010,45.0,1965.0,2,3,8.0,14245.0,1.0,,2.52615100467237
53325,2010,50.0,1960.0,1,1,12.0,34965.0,1.0,1.0,0.9262553683798701
53326,2010,19.0,1991.0,2,1,14.0,119606.06532000001,,2.0,1.3893830525698
53327,2010,43.0,1967.0,2,2,13.0,34965.0,1.0,2.0,1.8525107367597402
53328,2010,45.0,1965.0,1,1,9.0,12302.5,,1.0,0.9262553683798701
53329,2010,49.0,1961.0,1,1,18.0,51800.0,1.0,2.0,0.9262553683798701
53330,2010,35.0,1975.0,2,2,12.0,16835.0,1.0,2.0,0.46312768418993505
53331,2010,69.0,1941.0,2,1,20.0,119606.06532000001,1.0,,0.9262553683798701
53332,2010,57.0,1953.0,2,1,15.0,72520.0,1.0,,1.8525107367597402
53333,2010,89.0,1921.0,1,1,8.0,,1.0,,0.9262553683798701
53334,2010,23.0,1987.0,2,2,12.0,,,1.0,1.3893830525698
53335,2010,76.0,1934.0,1,1,20.0,51800.0,1.0,2.0,1.68410066978158
53336,2010,69.0,1941.0,2,1,12.0,,,2.0,0.9262553683798701
53337,2010,44.0,1966.0,1,2,12.0,23310.0,,,1.68410066978158
53338,2010,25.0,1985.0,2,3,16.0,9712.5,1.0,1.0,0.46312768418993505
53339,2010,33.0,1977.0,2,3,12.0,8417.5,1.0,,0.9262553683798701
53340,2010,40.0,1970.0,2,1,14.0,51800.0,,2.0,0.9262553683798701
53341,2010,63.0,1947.0,1,1,20.0,42735.0,1.0,1.0,1.68410066978158
53342,2010,37.0,1973.0,1,1,10.0,12302.5,,1.0,0.9262553683798701
53343,2010,42.0,1968.0,2,1,12.0,7122.5,,1.0,2.52615100467237
53344,2010,40.0,1970.0,2,1,4.0,,,2.0,2.7787661051396095
53345,2010,43.0,1967.0,2,1,20.0,34965.0,,1.0,0.9262553683798701
53346,2010,69.0,1941.0,2,1,16.0,62160.0,,2.0,3.36820133956316
53347,2010,50.0,1960.0,2,1,14.0,28490.0,1.0,,1.68410066978158
53348,2010,50.0,1960.0,1,1,12.0,7122.5,2.0,1.0,0.8420503348907908
53349,2010,44.0,1966.0,2,1,12.0,23310.0,1.0,2.0,1.68410066978158
53350,2010,33.0,1977.0,1,1,16.0,51800.0,1.0,1.0,0.9262553683798701
53351,2010,54.0,1956.0,2,1,12.0,16835.0,,1.0,0.9262553683798701
53352,2010,31.0,1979.0,2,1,12.0,4662.0,,1.0,0.46312768418993505
53353,2010,61.0,1949.0,1,1,12.0,42735.0,1.0,,0.9262553683798701
53354,2010,19.0,1991.0,2,1,11.0,,,2.0,1.68410066978158
53355,2010,21.0,1989.0,1,2,14.0,5827.5,2.0,1.0,1.68410066978158
53356,2010,36.0,1974.0,1,1,6.0,23310.0,2.0,,0.9262553683798701
53357,2010,55.0,1955.0,1,1,12.0,42735.0,2.0,,0.46312768418993505
53358,2010,45.0,1965.0,1,1,12.0,11007.5,1.0,2.0,0.9262553683798701
53359,2010,40.0,1970.0,2,1,4.0,,,2.0,2.7787661051396095
53360,2010,31.0,1979.0,2,2,14.0,28490.0,,,2.3156384209496697
53361,2010,35.0,1975.0,2,1,12.0,8417.5,,2.0,2.52615100467237
53362,2010,,,2,2,14.0,,1.0,,1.3893830525698
53363,2010,58.0,1952.0,1,1,18.0,34965.0,1.0,2.0,1.68410066978158
53364,2010,69.0,1941.0,1,1,16.0,19425.0,1.0,1.0,0.9262553683798701
53365,2010,60.0,1950.0,1,2,10.0,28490.0,,2.0,0.9262553683798701
53366,2010,48.0,1962.0,1,1,15.0,7122.5,1.0,,2.3156384209496697
53367,2010,43.0,1967.0,1,1,12.0,12302.5,2.0,,0.9262553683798701
53368,2010,41.0,1969.0,2,1,13.0,34965.0,1.0,2.0,0.9262553683798701
53369,2010,47.0,1963.0,1,1,14.0,42735.0,,1.0,1.68410066978158
53370,2010,32.0,1978.0,2,1,18.0,42735.0,1.0,,0.9262553683798701
53371,2010,66.0,1944.0,2,2,11.0,8417.5,,2.0,2.3156384209496697
53372,2010,67.0,1943.0,2,1,20.0,34965.0,1.0,2.0,0.9262553683798701
53373,2010,55.0,1955.0,2,2,16.0,51800.0,1.0,,1.68410066978158
53374,2010,24.0,1986.0,1,3,17.0,1813.0,1.0,,2.3156384209496697
53375,2010,26.0,1984.0,2,1,12.0,12302.5,,,1.3893830525698
53376,2010,25.0,1985.0,2,3,14.0,5827.5,1.0,,0.9262553683798701
53377,2010,60.0,1950.0,1,2,11.0,,1.0,,1.68410066978158
53378,2010,50.0,1960.0,2,1,12.0,12302.5,1.0,,0.46312768418993505
53379,2010,21.0,1989.0,1,2,11.0,42735.0,,1.0,1.3893830525698
53380,2010,23.0,1987.0,1,3,12.0,8417.5,,2.0,0.46312768418993505
53381,2010,45.0,1965.0,2,1,16.0,62160.0,1.0,,2.52615100467237
53382,2010,58.0,1952.0,1,1,18.0,34965.0,1.0,2.0,1.3893830525698
53383,2010,50.0,1960.0,1,1,12.0,19425.0,1.0,,2.3156384209496697
53384,2010,21.0,1989.0,2,2,13.0,11007.5,,2.0,3.24189378932954
53385,2010,53.0,1957.0,2,1,16.0,62160.0,,1.0,0.9262553683798701
53386,2010,89.0,1921.0,1,1,12.0,5827.5,1.0,1.0,1.8525107367597402
53387,2010,18.0,1992.0,1,2,12.0,19425.0,,1.0,2.52615100467237
53388,2010,45.0,1965.0,1,1,17.0,119606.06532000001,,2.0,0.9262553683798701
53389,2010,40.0,1970.0,1,2,6.0,5827.5,,1.0,0.46312768418993505
53390,2010,39.0,1971.0,1,1,16.0,42735.0,,2.0,0.9262553683798701
53391,2010,50.0,1960.0,2,1,9.0,12302.5,1.0,,0.9262553683798701
53392,2010,62.0,1948.0,1,1,18.0,34965.0,,1.0,0.9262553683798701
53393,2010,38.0,1972.0,2,3,0.0,3367.0,,2.0,1.8525107367597402
53394,2010,28.0,1982.0,1,1,13.0,4662.0,1.0,,0.9262553683798701
53395,2010,70.0,1940.0,2,1,12.0,8417.5,1.0,,0.8420503348907908
53396,2010,25.0,1985.0,2,1,16.0,2849.0,,1.0,1.8525107367597402
53397,2010,30.0,1980.0,1,3,9.0,11007.5,2.0,2.0,0.9262553683798701
53398,2010,37.0,1973.0,2,3,16.0,119606.06532000001,,1.0,1.3893830525698
53399,2010,58.0,1952.0,2,1,12.0,28490.0,1.0,1.0,0.46312768418993505
53400,2010,40.0,1970.0,2,1,16.0,23310.0,,2.0,0.9262553683798701
53401,2010,57.0,1953.0,1,1,12.0,28490.0,1.0,1.0,1.3893830525698
53402,2010,60.0,1950.0,1,3,16.0,62160.0,2.0,,0.9262553683798701
53403,2010,46.0,1964.0,1,1,12.0,62160.0,1.0,1.0,2.52615100467237
53404,2010,58.0,1952.0,2,1,12.0,34965.0,2.0,2.0,0.9262553683798701
53405,2010,55.0,1955.0,1,1,12.0,4662.0,1.0,2.0,2.52615100467237
53406,2010,36.0,1974.0,2,1,14.0,16835.0,1.0,,0.46312768418993505
